"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
"3618",1,1,9238,1,1,133,1,NA,1,0,1,0,0,6,5,6,5,8.9,"Dropout"
"3619",NA,5,NA,1,1,143,1,136.7,1,0,0,0,0,6,NA,6,6,8.9,"Graduate"
"3620",1,1,9238,1,1,143,NA,126.2,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
"3621",1,1,9085,1,1,133.1,41,109.6,0,0,0,0,0,6,4,6,5,11.1,"Dropout"
"3622",1,1,9500,1,NA,NA,1,131.9,1,0,0,0,1,7,7,8,NA,11.1,"Graduate"
"3623",1,2,9238,1,1,140,1,NA,1,0,0,0,1,6,6,6,6,10.8,"Graduate"
"3624",1,6,8014,0,1,134,1,120.7,1,0,0,0,0,6,4,6,NA,13.9,"Dropout"
"3625",1,2,9147,NA,1,118,1,113.8,1,0,0,0,0,5,3,5,4,8.9,"Graduate"
"3626",1,NA,9238,1,1,135,1,121,0,0,0,0,0,6,1,6,1,NA,"Enrolled"
"3627",1,1,8014,0,1,119,NA,112.4,1,0,0,0,0,7,7,NA,2,7.6,"Dropout"
"3628",1,6,9773,1,1,145,NA,131,1,0,NA,NA,1,6,6,6,5,7.6,"Enrolled"
"3629",1,1,171,1,1,143,1,142.7,1,0,0,0,0,0,0,0,0,16.2,"Dropout"
"3630",1,1,9670,1,1,NA,1,125.5,0,0,0,0,1,6,6,NA,6,8.9,"Graduate"
"3631",1,3,9500,1,1,108,1,NA,1,0,0,0,1,7,6,8,7,13.9,"Graduate"
"3632",NA,3,NA,1,1,117,1,110.4,1,0,1,0,NA,6,6,NA,2,16.2,"Dropout"
"3633",1,NA,9238,1,NA,140,1,136.1,1,0,1,0,0,6,3,6,2,12.4,"Enrolled"
"3634",1,1,9254,1,1,170,1,138.3,0,0,0,0,0,10,9,9,7,10.8,"Graduate"
"3635",1,2,9085,1,1,157,1,142.3,0,0,0,0,0,5,4,5,4,7.6,"Graduate"
"3636",1,NA,9500,1,6,141,1,145,0,0,0,0,0,21,18,21,18,7.6,"Graduate"
"3637",1,1,9773,1,1,125,1,125.7,1,0,0,0,NA,6,6,6,6,8.9,"Graduate"
"3638",NA,1,9853,1,19,133.1,1,108,0,0,1,0,0,7,7,7,6,8.9,"Enrolled"
"3639",2,4,9500,1,1,NA,1,128.7,1,0,0,0,0,7,7,8,8,15.5,"Graduate"
"3640",1,1,9670,1,1,142,1,128,0,0,0,0,1,6,6,6,6,11.1,"Graduate"
"3641",NA,3,9773,NA,1,150,1,146.5,1,0,0,0,1,6,6,6,6,11.1,"Graduate"
"3642",NA,2,9254,NA,1,112,1,106.1,1,0,0,0,0,6,0,6,0,11.1,"Dropout"
"3643",NA,2,8014,0,1,133.1,NA,118,0,0,0,0,1,6,6,6,5,NA,"Graduate"
"3644",1,1,NA,1,1,125,1,117,1,0,0,0,1,5,4,5,NA,10.8,"Graduate"
"3645",NA,3,9238,1,1,121,1,NA,1,0,0,NA,1,6,6,6,6,13.9,"Graduate"
"3646",1,3,9238,1,1,133.1,1,117,NA,0,NA,0,0,6,6,6,6,NA,"Graduate"
"3647",NA,1,9085,1,1,133.1,1,144.9,1,0,0,0,0,6,3,6,4,12.4,"Enrolled"
"3648",1,1,9238,1,1,135,1,127,0,0,0,0,0,6,0,6,0,16.2,"Dropout"
"3649",NA,4,9500,1,1,132,NA,NA,1,0,0,0,0,8,NA,8,7,12.7,"Graduate"
"3650",5,1,9853,1,19,133.1,1,118,0,0,0,0,0,7,NA,7,1,12.4,"Dropout"
"3651",1,1,9070,1,1,135,1,126.4,1,0,0,0,1,12,12,12,11,15.5,"Graduate"
"3652",NA,1,9670,1,39,110,1,110,0,0,0,NA,0,6,5,6,4,16.2,"Enrolled"
"3653",1,1,9556,NA,1,133,NA,124.4,NA,0,0,0,1,7,7,8,8,15.5,"Graduate"
"3654",1,1,NA,1,39,140,1,NA,1,0,0,0,0,6,6,6,5,16.2,"Enrolled"
"3655",1,1,9773,1,1,NA,1,129.4,NA,0,0,0,0,6,NA,6,6,11.1,"Graduate"
"3656",1,1,9238,1,39,140,1,141.7,0,0,0,0,NA,6,6,NA,6,13.9,"Graduate"
"3657",NA,2,9085,1,1,144,1,132.1,1,0,0,NA,1,5,3,5,NA,12.7,"Graduate"
"3658",1,5,9500,1,1,122,1,116.8,1,NA,0,0,0,7,6,8,7,NA,"Graduate"
"3659",1,NA,9991,0,1,143,1,135,NA,0,NA,0,1,NA,5,5,5,10.8,"Graduate"
"3660",1,1,9085,1,39,150,1,150,0,0,0,0,NA,5,2,5,4,12.7,"Enrolled"
"3661",1,3,9238,1,1,124,1,116,1,0,NA,0,0,6,0,5,0,13.9,"Dropout"
"3662",1,1,9773,1,1,156,1,155,0,0,NA,0,0,6,6,6,6,8.9,"Graduate"
"3663",1,1,9085,1,1,142,1,127,1,0,0,NA,0,5,3,5,5,10.8,"Graduate"
"3664",1,1,9500,NA,1,142,1,130.8,1,0,0,0,1,NA,6,8,NA,13.9,"Graduate"
"3665",1,6,9500,1,1,126,1,121.8,1,0,0,0,NA,7,6,8,7,12.4,"Dropout"
"3666",1,1,9003,1,19,133.1,1,140,0,0,0,1,0,NA,6,6,5,16.2,"Enrolled"
"3667",2,1,9070,1,1,170,1,148.5,0,0,0,1,0,10,8,7,5,9.4,"Dropout"
"3668",1,1,9147,1,1,130,1,109.8,1,NA,0,1,0,3,0,2,0,7.6,"Dropout"
"3669",NA,1,NA,1,1,NA,41,119.7,1,0,NA,0,1,6,NA,6,6,8.9,"Graduate"
"3670",1,NA,9500,1,1,122,1,122,1,0,0,0,0,8,6,8,6,12.7,"Graduate"
"3671",1,1,171,1,1,138,1,147.5,1,0,0,0,1,12,12,11,11,8.9,"Graduate"
"3672",1,1,9085,1,1,163,14,150.8,1,0,0,0,0,6,6,6,6,15.5,"Graduate"
"3673",1,1,9085,1,39,150,NA,150,1,0,NA,0,0,6,6,6,NA,13.9,"Graduate"
"3674",1,NA,8014,0,19,133.1,1,131.5,0,0,1,0,1,6,6,6,4,11.1,"Graduate"
"3675",1,1,9070,1,1,144,NA,127.2,1,0,0,0,1,6,6,6,6,10.8,"Graduate"
"3676",1,1,9070,1,1,118,1,111,1,0,0,0,0,6,6,6,6,7.6,"Graduate"
"3677",NA,5,NA,1,1,101,24,119.9,1,0,1,0,0,NA,9,10,4,9.4,"Graduate"
"3678",1,2,9773,1,1,NA,1,133.7,1,0,0,0,0,6,1,5,0,7.6,"Dropout"
"3679",1,1,NA,NA,1,133.1,1,140,1,0,0,0,NA,6,NA,NA,6,NA,"Graduate"
"3680",1,2,NA,1,1,124,NA,NA,1,0,0,0,1,6,6,6,6,12.7,"Graduate"
"3681",1,1,171,1,NA,NA,1,120.7,1,0,1,1,0,0,NA,0,0,NA,"Dropout"
"3682",5,1,NA,1,1,133.1,1,119.8,0,0,NA,1,0,5,5,5,5,11.1,"Enrolled"
"3683",1,NA,9991,0,1,110,1,NA,0,0,0,1,NA,5,0,5,NA,12.7,"Dropout"
"3684",1,1,171,1,1,110,1,117.7,NA,0,1,1,1,0,0,0,0,12.4,"Graduate"
"3685",2,1,9147,1,1,160,1,110,NA,0,0,1,0,NA,2,5,4,15.5,"Dropout"
"3686",NA,1,9003,1,1,120,1,134.4,0,0,NA,NA,0,NA,6,6,6,15.5,"Dropout"
"3687",1,1,9147,1,1,133.1,1,NA,0,0,0,1,0,15,NA,14,11,NA,"Dropout"
"3688",1,1,9147,1,1,132,1,119.1,0,0,NA,1,0,5,1,5,0,13.9,"Dropout"
"3689",NA,1,9238,NA,1,130,1,146,0,0,0,NA,0,6,5,NA,4,12.4,"Graduate"
"3690",1,1,NA,1,NA,130,NA,130,1,0,0,1,0,5,1,5,3,9.4,"Enrolled"
"3691",1,6,NA,1,1,129,1,122,1,NA,0,1,0,5,5,5,4,NA,"Graduate"
"3692",1,5,9119,1,1,130,1,118.1,1,0,1,1,0,5,1,5,1,8.9,"Dropout"
"3693",1,1,9670,1,1,140,NA,105.2,0,0,0,1,NA,6,1,6,NA,16.2,"Dropout"
"3694",1,5,9119,1,1,131,1,123.3,1,0,0,1,1,5,5,5,2,8.9,"Dropout"
"3695",1,1,171,NA,1,129,1,124.8,NA,0,0,1,0,0,0,0,0,12.7,"Dropout"
"3696",1,1,9991,0,19,133.1,1,149.4,0,0,0,1,0,5,2,NA,NA,11.1,"Dropout"
"3697",1,1,9254,1,NA,112,1,108.5,0,0,0,1,NA,6,6,NA,5,9.4,"Graduate"
"3698",NA,1,9254,1,1,119,1,125,0,0,0,1,0,6,5,6,NA,10.8,"Enrolled"
"3699",1,1,9500,1,1,133.1,1,NA,NA,0,0,1,0,7,5,8,7,15.5,"Graduate"
"3700",1,1,9085,1,1,123,1,112.9,0,0,0,1,0,5,0,5,NA,7.6,"Dropout"
"3701",1,NA,9070,1,1,131,1,120.2,1,NA,0,1,0,6,6,6,5,15.5,"Enrolled"
"3702",1,1,9147,1,1,120,1,111.6,0,0,NA,1,1,NA,5,5,3,10.8,"Enrolled"
"3703",1,1,9147,NA,1,125,NA,134.1,1,0,0,1,0,5,0,5,0,8.9,"Dropout"
"3704",1,1,9119,1,1,133.1,1,101.6,0,0,0,1,1,5,0,5,0,NA,"Dropout"
"3705",1,2,9670,1,1,121,1,111.9,1,0,0,1,0,NA,6,6,6,13.9,"Graduate"
"3706",1,1,9147,1,1,148,1,118.4,1,0,0,1,0,5,NA,5,4,8.9,"Dropout"
"3707",1,1,9147,1,1,139,1,127.1,1,0,0,1,1,5,5,5,4,12.7,"Graduate"
"3708",1,3,171,1,1,125,1,120.5,1,0,0,1,0,0,NA,0,0,12.4,"Graduate"
"3709",1,4,9070,1,1,128,1,136.1,1,0,1,1,0,6,6,6,5,11.1,"Dropout"
"3710",1,2,9670,1,1,NA,1,124,1,0,0,NA,0,NA,3,5,4,7.6,"Dropout"
"3711",1,4,NA,1,1,137,1,141.6,0,0,0,1,0,5,4,5,5,7.6,"Graduate"
"3712",NA,1,NA,1,39,160,1,160,1,0,1,1,1,0,0,0,0,15.5,"Dropout"
"3713",1,1,9147,1,1,120,1,110,0,0,0,1,NA,5,NA,5,3,15.5,"Dropout"
"3714",1,1,33,1,1,134,1,100,1,0,0,1,0,7,0,NA,0,13.9,"Dropout"
"3715",1,1,9670,1,12,133.1,1,120,0,0,NA,1,0,6,0,6,0,NA,"Dropout"
"3716",1,2,9147,1,NA,116,NA,NA,1,0,0,NA,0,5,2,5,NA,7.6,"Enrolled"
"3717",1,1,9130,1,39,140,1,140,1,0,NA,1,NA,5,2,5,2,12.7,"Dropout"
"3718",1,3,171,1,1,140,NA,124.3,1,0,0,1,0,0,0,0,0,7.6,"Graduate"
"3719",1,1,9147,1,1,122,1,118.9,0,0,0,1,0,5,2,5,0,12.7,"Dropout"
"3720",1,1,9670,1,1,141,1,NA,0,NA,0,1,0,6,6,6,0,12.7,"Dropout"
"3721",1,1,9003,NA,1,120,1,120,NA,0,0,1,0,6,1,NA,0,16.2,"Enrolled"
"3722",NA,NA,9070,1,3,140,1,140,0,NA,0,NA,0,NA,1,6,0,15.5,"Dropout"
"3723",1,1,9003,1,12,133.1,1,130,NA,0,0,1,0,6,NA,6,0,NA,"Dropout"
"3724",1,2,9119,1,1,137,1,130.4,1,0,1,1,0,NA,1,5,3,7.6,"Dropout"
"3725",1,2,9670,1,1,122,1,116.1,1,0,0,1,1,5,4,5,5,9.4,"Dropout"
"3726",1,1,9003,1,39,130,1,130,0,0,0,1,0,10,NA,7,6,15.5,"Dropout"
"3727",1,2,NA,0,1,140,1,NA,1,0,0,1,0,5,0,5,NA,NA,"Dropout"
"3728",1,6,9670,1,1,125,NA,125,1,0,0,NA,0,NA,NA,6,5,10.8,"Graduate"
"3729",1,1,8014,0,2,110,1,110,0,0,0,1,NA,12,11,11,10,11.1,"Graduate"
"3730",1,1,9003,1,1,133.1,1,115,0,0,NA,1,0,12,12,12,12,NA,"Graduate"
"3731",1,1,9500,1,NA,132,1,129.6,0,1,0,1,0,7,6,8,7,16.2,"Graduate"
"3732",1,1,9070,1,1,122,1,128.8,1,0,0,1,0,12,NA,12,NA,8.9,"Dropout"
"3733",1,3,171,1,NA,155,1,144.2,1,NA,NA,1,0,0,0,0,NA,12.7,"Graduate"
"3734",NA,1,9238,1,1,120,1,134,0,0,0,1,1,6,6,6,4,8.9,"Dropout"
"3735",1,NA,9147,1,1,NA,1,112,0,0,0,1,NA,9,5,9,7,12.7,"Dropout"
"3736",1,2,9500,1,1,144,NA,128.8,1,0,0,1,0,7,6,7,6,7.6,"Graduate"
"3737",1,1,9119,1,NA,130,1,134,0,0,0,1,1,5,5,5,NA,12.7,"Enrolled"
"3738",1,1,9254,NA,1,133.1,NA,125,0,0,0,1,0,6,5,6,NA,12.7,"Enrolled"
"3739",1,4,9119,1,1,NA,1,NA,1,0,0,1,NA,5,5,5,5,8.9,"Graduate"
"3740",1,3,9119,1,1,131,1,118.4,0,0,0,1,0,5,0,5,2,NA,"Dropout"
"3741",1,1,9670,1,1,133.1,1,116.2,0,0,0,1,0,6,5,6,NA,11.1,"Dropout"
"3742",1,1,9119,1,NA,133.1,NA,123,0,0,0,1,1,5,3,5,5,9.4,"Enrolled"
"3743",1,1,9670,1,1,118,NA,113.5,1,0,0,0,1,6,5,NA,6,12.4,"Graduate"
"3744",1,NA,NA,NA,40,120,1,125,0,0,0,0,0,6,6,6,4,11.1,"Enrolled"
"3745",1,3,9853,NA,1,133.1,1,134.8,1,0,0,0,0,6,0,6,0,NA,"Dropout"
"3746",1,1,NA,1,1,145,NA,149.9,1,0,0,0,0,0,NA,0,0,16.2,"Graduate"
"3747",1,1,NA,1,1,125,1,119.8,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
"3748",1,1,9130,1,NA,125,1,125,1,0,0,0,0,5,0,5,4,10.8,"Graduate"
"3749",1,3,9500,1,1,148,NA,135.1,1,0,1,NA,0,7,0,8,0,13.9,"Dropout"
"3750",1,4,9070,1,NA,139,1,138.3,1,0,0,0,0,NA,6,6,NA,9.4,"Graduate"
"3751",1,2,NA,1,1,130,1,122.5,1,NA,0,0,0,8,7,8,7,10.8,"Graduate"
"3752",1,NA,9070,1,1,148,1,148,1,0,0,0,0,12,10,12,NA,15.5,"Graduate"
"3753",1,2,9773,1,1,NA,1,NA,1,0,0,0,0,6,6,6,5,NA,"Graduate"
"3754",1,4,9500,1,6,134,1,129.8,1,0,0,0,0,7,6,7,6,7.6,"Graduate"
"3755",1,1,9085,1,19,133.1,1,104,0,0,0,0,0,5,1,NA,0,10.8,"Dropout"
"3756",1,4,9500,1,1,137,1,NA,1,0,0,0,0,7,7,8,8,13.9,"Dropout"
"3757",1,1,8014,0,1,130,1,120,0,0,0,0,0,6,5,6,5,9.4,"Graduate"
"3758",1,2,NA,1,1,137,1,124.6,NA,0,0,0,0,7,7,8,8,15.5,"Graduate"
"3759",1,1,9085,1,1,130,1,130,1,0,0,0,0,6,5,6,4,NA,"Enrolled"
"3760",1,1,9991,0,1,140,1,127.3,0,NA,0,0,0,NA,0,5,0,11.1,"Dropout"
"3761",1,1,9147,1,1,150,1,122,1,0,0,0,0,NA,13,14,14,NA,"Graduate"
"3762",1,1,9238,1,3,130,1,125.1,0,0,1,0,0,6,0,5,0,16.2,"Dropout"
"3763",1,1,9085,NA,NA,133.1,NA,110,NA,0,0,0,1,6,NA,NA,NA,11.1,"Graduate"
"3764",1,1,9238,1,1,134,1,129.8,NA,0,0,NA,1,NA,6,6,6,15.5,"Graduate"
"3765",1,1,9238,1,NA,125,1,114.9,0,0,0,0,1,6,6,6,5,11.1,"Graduate"
"3766",1,1,9500,1,1,141,1,125.6,1,0,0,0,1,7,6,8,6,11.1,"Graduate"
"3767",1,3,NA,1,1,138,NA,125.1,1,NA,0,0,1,6,6,6,6,15.5,"Graduate"
"3768",1,1,9773,1,1,116,1,115.7,NA,0,1,NA,0,NA,3,6,0,12.4,"Dropout"
"3769",1,NA,9853,1,1,122,1,112.6,1,0,0,0,NA,6,5,6,5,7.6,"Enrolled"
"3770",1,3,9773,NA,1,131,1,127.2,1,0,NA,0,1,NA,6,NA,NA,12.4,"Dropout"
"3771",1,1,9130,1,39,140,1,140,0,0,0,NA,0,6,0,6,0,12.7,"Dropout"
"3772",1,1,9003,1,39,140,1,140,1,0,0,0,0,6,5,6,NA,12.4,"Graduate"
"3773",1,4,9238,1,1,127,1,120.4,1,0,0,0,1,6,6,6,6,11.1,"Graduate"
"3774",1,1,9085,1,19,133.1,NA,NA,1,0,1,0,1,6,0,6,0,13.9,"Dropout"
"3775",1,1,9238,NA,1,117,1,113.5,1,0,0,0,1,6,6,6,6,11.1,"Graduate"
"3776",1,1,9085,1,1,150,NA,132.1,1,0,1,0,0,5,4,5,2,12.7,"Dropout"
"3777",1,1,9003,NA,39,160,1,160,1,0,0,NA,0,6,6,6,6,16.2,"Graduate"
"3778",1,1,9070,1,NA,128,1,126.3,1,0,0,0,0,6,NA,6,6,15.5,"Graduate"
"3779",1,1,9085,1,39,160,1,160,NA,0,0,0,0,6,4,6,NA,12.4,"Enrolled"
"3780",1,1,9556,1,NA,126,1,100,0,0,0,0,0,7,3,8,3,10.8,"Enrolled"
"3781",1,1,9500,1,1,NA,1,125.8,1,NA,0,0,0,8,NA,8,7,10.8,"Graduate"
"3782",1,3,9070,1,1,139,1,142.2,1,0,0,0,1,6,6,NA,6,9.4,"Graduate"
"3783",1,2,NA,1,1,125,1,119.4,1,NA,0,0,0,7,7,7,7,12.4,"Graduate"
"3784",NA,2,9500,1,1,NA,1,106.4,1,NA,0,0,1,NA,5,7,6,12.4,"Enrolled"
"3785",1,1,8014,0,40,120,1,120,0,0,0,0,0,10,4,9,4,8.9,"Dropout"
"3786",1,1,9003,1,39,150,1,150,0,0,0,1,1,6,3,6,3,15.5,"Enrolled"
"3787",NA,2,171,1,1,130,41,148.6,1,0,0,1,0,0,0,0,0,11.1,"Dropout"
"3788",NA,1,NA,1,1,116,1,108.7,1,0,0,1,0,6,5,6,0,11.1,"Dropout"
"3789",1,1,9003,1,39,130,1,130,0,0,0,1,0,6,5,6,6,12.4,"Enrolled"
"3790",1,1,9238,1,NA,140,1,124.6,1,NA,1,1,0,9,3,6,NA,8.9,"Dropout"
"3791",NA,NA,9500,1,1,134,NA,131,1,0,0,1,0,7,7,8,8,15.5,"Graduate"
"3792",1,1,9130,1,39,130,1,130,1,NA,1,1,0,6,4,6,3,12.4,"Dropout"
"3793",1,1,NA,1,1,122,1,116.1,1,0,1,1,0,5,0,5,0,9.4,"Dropout"
"3794",1,1,9773,1,1,NA,1,125.6,1,NA,0,1,0,6,0,6,NA,8.9,"Dropout"
"3795",1,1,9119,1,1,130,1,121.3,1,0,0,1,0,5,1,5,2,7.6,"Dropout"
"3796",1,3,9119,1,1,113,1,107.4,1,0,0,1,0,5,5,5,5,8.9,"Graduate"
"3797",1,1,9254,1,1,126,1,116.9,0,NA,NA,1,0,6,6,6,5,NA,"Graduate"
"3798",NA,2,9670,1,1,135,1,123.5,1,0,0,1,0,6,0,6,0,16.2,"Dropout"
"3799",1,1,NA,1,1,NA,1,130.5,0,0,0,1,0,6,6,6,6,11.1,"Graduate"
"3800",2,1,9085,1,12,133.1,1,140,1,0,1,0,0,6,0,6,NA,13.9,"Dropout"
"3801",NA,NA,9853,1,1,133.1,1,117.1,1,0,0,0,1,6,0,6,NA,7.6,"Dropout"
"3802",NA,1,9500,1,1,144,1,127.5,1,0,0,NA,NA,8,7,8,7,12.7,"Graduate"
"3803",4,1,8014,NA,NA,140,1,126,0,0,0,0,1,9,9,7,7,12.7,"Graduate"
"3804",1,1,8014,0,10,NA,1,NA,NA,0,0,0,NA,9,9,7,7,NA,"Graduate"
"3805",1,1,9147,1,1,135,1,130.1,1,0,0,0,NA,5,4,5,2,9.4,"Dropout"
"3806",NA,1,9991,0,1,130,1,110,1,0,0,0,0,10,4,NA,2,7.6,"Dropout"
"3807",1,3,9070,1,1,147,NA,135.8,1,0,0,0,NA,6,6,6,6,9.4,"Graduate"
"3808",1,1,8014,0,19,149,1,126.3,0,0,NA,0,0,6,6,6,6,7.6,"Graduate"
"3809",4,NA,9070,1,2,130,1,130,0,0,0,0,0,18,17,18,16,7.6,"Dropout"
"3810",2,1,8014,NA,1,120,1,104,0,0,0,NA,0,6,4,6,5,7.6,"Dropout"
"3811",1,1,9500,NA,1,125,1,123.6,1,0,0,0,1,7,5,NA,5,7.6,"Enrolled"
"3812",1,1,8014,0,1,133.1,1,121,0,0,1,0,0,8,4,7,4,8.9,"Dropout"
"3813",1,1,9238,1,1,149,1,130.5,1,0,0,0,0,11,9,11,9,10.8,"Graduate"
"3814",1,NA,8014,0,43,180,1,180,0,0,NA,0,0,14,14,NA,NA,8.9,"Graduate"
"3815",1,1,9238,1,1,110,1,112.5,1,0,0,NA,0,10,9,7,NA,7.6,"Graduate"
"3816",1,3,9500,1,NA,131,1,126.1,1,0,0,0,0,NA,7,8,7,15.5,"Enrolled"
"3817",1,1,NA,1,NA,117,1,111.8,1,0,0,1,0,6,4,6,3,8.9,"Dropout"
"3818",1,1,9003,1,1,120,1,131.4,NA,NA,0,1,1,18,NA,13,13,15.5,"Graduate"
"3819",1,NA,9238,1,1,160,1,NA,0,0,0,1,0,NA,0,6,NA,13.9,"Dropout"
"3820",1,1,9254,NA,NA,100,1,115,0,0,0,1,0,6,0,6,0,11.1,"Dropout"
"3821",1,1,9003,1,39,140,1,120,1,0,0,1,0,6,5,NA,2,12.4,"Enrolled"
"3822",1,1,9003,1,1,160,1,168.6,NA,0,0,1,0,NA,0,6,0,13.9,"Dropout"
"3823",1,6,9773,1,1,141,1,127.7,1,0,0,1,0,NA,6,6,6,9.4,"Graduate"
"3824",1,1,9130,1,39,NA,1,150,0,0,0,1,0,6,4,NA,2,11.1,"Dropout"
"3825",1,1,9119,1,1,142,1,129.8,1,0,0,1,0,NA,0,5,1,10.8,"Enrolled"
"3826",1,1,171,1,1,NA,1,135.6,1,NA,0,1,0,0,0,0,0,11.1,"Dropout"
"3827",NA,1,9254,1,NA,133.1,1,100,0,0,0,1,0,6,3,6,3,16.2,"Dropout"
"3828",1,1,9003,1,39,NA,1,NA,1,0,0,1,1,NA,5,6,5,12.4,"Graduate"
"3829",NA,NA,9119,1,1,129,1,124.1,1,0,0,1,0,5,0,5,1,7.6,"Dropout"
"3830",1,1,9085,NA,1,148,1,131.6,0,0,0,1,1,6,NA,6,4,11.1,"Dropout"
"3831",NA,3,9500,1,1,143,1,129,1,NA,0,1,0,8,7,8,7,10.8,"Graduate"
"3832",1,1,9670,1,1,NA,1,135.7,1,0,0,1,0,6,NA,6,5,10.8,"Enrolled"
"3833",NA,1,9070,1,1,100,1,108,1,0,0,1,0,12,7,12,7,7.6,"Enrolled"
"3834",1,1,9238,1,1,116,NA,NA,1,NA,0,1,0,6,0,6,0,16.2,"Dropout"
"3835",1,NA,NA,1,1,128,1,NA,0,NA,0,1,1,6,4,NA,6,9.4,"Graduate"
"3836",2,1,9003,1,1,120,NA,100,0,0,0,1,NA,12,3,12,5,15.5,"Dropout"
"3837",1,1,9773,1,1,121,1,123.8,0,0,0,1,0,4,0,5,3,10.8,"Dropout"
"3838",NA,1,9147,1,1,137,1,131.4,0,0,0,1,0,5,NA,5,3,15.5,"Dropout"
"3839",1,1,9147,1,1,115,1,118.5,0,0,0,1,0,5,1,5,1,7.6,"Dropout"
"3840",1,2,171,1,1,129,1,122,1,0,0,1,0,0,0,0,0,7.6,"Dropout"
"3841",1,1,NA,1,1,125,1,122.9,0,0,0,1,1,6,6,6,3,10.8,"Enrolled"
"3842",1,1,9238,1,1,125,1,118.7,0,0,0,1,0,6,NA,NA,3,15.5,"Enrolled"
"3843",1,1,9003,1,19,133.1,1,100,1,0,0,1,0,6,3,6,0,13.9,"Dropout"
"3844",1,2,9147,1,NA,131,1,135.9,1,0,0,1,0,5,1,5,1,7.6,"Dropout"
"3845",1,1,9130,1,1,133.1,1,138.4,0,0,0,1,0,5,3,5,5,7.6,"Graduate"
"3846",1,1,NA,1,12,NA,1,128.2,0,0,1,1,0,5,0,5,0,7.6,"Dropout"
"3847",1,1,9773,1,1,114,1,107.4,1,NA,0,1,0,6,3,NA,0,9.4,"Dropout"
"3848",1,1,9773,1,1,127,1,129.8,NA,0,0,1,0,6,0,5,0,10.8,"Dropout"
"3849",1,1,9003,1,1,130,1,100,0,0,1,1,0,10,8,8,5,15.5,"Dropout"
"3850",1,NA,9773,1,1,121,1,113,1,NA,0,1,0,6,6,6,NA,11.1,"Graduate"
"3851",1,NA,9991,0,1,120,1,107,0,0,0,1,0,5,0,5,0,12.7,"Dropout"
"3852",4,1,9773,NA,12,120,1,130,0,0,0,1,0,6,5,NA,5,10.8,"Dropout"
"3853",1,1,9003,1,1,120,1,120,1,NA,0,1,0,NA,0,6,2,16.2,"Dropout"
"3854",2,1,9003,1,1,120,1,120.5,1,0,1,1,NA,17,14,12,12,15.5,"Dropout"
"3855",NA,1,9238,1,1,133.1,1,NA,0,0,0,1,0,6,NA,6,0,7.6,"Dropout"
"3856",NA,4,9773,1,1,124,1,137,1,0,0,1,0,6,6,NA,NA,8.9,"Graduate"
"3857",1,1,9254,1,1,150,1,115,0,0,0,1,0,6,6,6,5,12.7,"Graduate"
"3858",1,1,9991,0,19,133.1,NA,142.7,0,0,1,1,1,5,5,5,5,NA,"Graduate"
"3859",1,1,9670,1,1,116,1,NA,1,0,NA,NA,0,5,0,5,0,9.4,"Dropout"
"3860",1,NA,9991,0,NA,133.1,1,136.1,0,0,0,1,1,5,1,5,1,13.9,"Dropout"
"3861",1,1,9003,1,19,133.1,1,134.3,0,0,0,1,0,6,1,6,4,12.4,"Dropout"
"3862",1,NA,9773,1,1,167,1,153,1,0,0,1,1,6,1,6,0,8.9,"Dropout"
"3863",1,NA,9773,1,1,140,1,132,0,0,0,1,NA,6,5,6,6,12.7,"Graduate"
"3864",NA,2,9238,1,1,124,1,129.6,1,0,NA,1,0,6,6,6,6,7.6,"Graduate"
"3865",1,1,9085,1,1,NA,NA,105,0,0,NA,1,0,6,3,6,2,13.9,"Dropout"
"3866",NA,2,9773,NA,1,NA,1,130.8,0,0,0,1,0,6,2,6,0,10.8,"Dropout"
"3867",1,1,9500,1,1,123,1,119.7,0,0,0,1,0,7,0,7,0,13.9,"Dropout"
"3868",1,NA,9500,1,1,152,1,132.5,0,0,0,1,0,8,7,8,7,10.8,"Graduate"
"3869",1,1,9003,1,39,NA,NA,130,1,0,0,1,0,6,6,6,4,12.4,"Graduate"
"3870",1,NA,9085,1,1,NA,1,120,0,0,1,1,0,5,NA,5,NA,9.4,"Dropout"
"3871",1,1,9670,1,1,133.1,NA,150,0,0,0,NA,0,6,6,6,5,11.1,"Graduate"
"3872",1,1,9147,1,1,124,1,115.6,NA,0,NA,1,1,5,5,5,5,13.9,"Graduate"
"3873",1,2,9500,1,6,119.1,1,119.1,0,0,0,1,0,NA,6,7,6,7.6,"Graduate"
"3874",1,2,9070,1,1,128,1,123.5,1,NA,0,1,0,6,NA,6,0,NA,"Dropout"
"3875",1,1,9130,1,1,133.1,1,120,1,0,1,1,0,5,0,NA,NA,NA,"Dropout"
"3876",1,1,NA,1,19,133.1,NA,110,1,0,NA,1,0,7,0,7,0,7.6,"Dropout"
"3877",1,1,9500,1,1,NA,NA,131.4,0,0,0,0,0,7,7,8,7,13.9,"Dropout"
