"Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
1,4,9773,1,1,124,1,137,1,0,0,1,0,6,6,NA,6,8.9,"Graduate"
1,1,NA,1,1,150,1,115,NA,0,0,1,0,6,6,6,5,12.7,"Graduate"
1,1,9991,0,19,133.1,1,142.7,0,0,1,1,1,5,5,5,5,16.2,"Graduate"
1,1,9670,1,1,116,1,116.7,NA,0,0,1,0,5,0,5,0,NA,"Dropout"
1,1,9991,0,1,133.1,1,136.1,0,0,0,NA,1,NA,1,5,1,13.9,"Dropout"
NA,1,9003,NA,19,NA,1,134.3,NA,0,0,1,0,6,1,6,4,12.4,"Dropout"
1,1,NA,1,1,167,1,NA,1,0,0,1,1,6,1,6,NA,8.9,"Dropout"
1,1,9773,1,NA,140,1,132,NA,0,0,1,1,6,5,6,6,NA,"Graduate"
1,2,9238,1,1,124,1,NA,1,0,0,1,0,6,6,6,6,7.6,"Graduate"
1,1,9085,1,1,110,1,105,0,0,1,1,0,6,3,6,2,13.9,"Dropout"
1,2,NA,1,1,150,1,130.8,0,0,0,1,0,6,2,6,NA,10.8,"Dropout"
1,1,9500,1,NA,123,1,119.7,0,0,0,1,0,NA,0,7,0,13.9,"Dropout"
1,1,9500,1,1,152,1,132.5,0,0,0,1,0,8,7,8,7,NA,"Graduate"
1,1,NA,1,39,NA,NA,130,NA,0,NA,1,0,6,6,6,4,12.4,"Graduate"
1,1,9085,1,1,133.1,1,120,NA,0,1,1,0,NA,4,5,3,9.4,"Dropout"
1,1,9670,1,1,133.1,1,150,0,0,0,1,0,6,6,6,5,11.1,"Graduate"
1,1,9147,1,1,124,1,115.6,0,0,0,1,1,5,5,5,5,NA,"Graduate"
1,2,9500,1,6,119.1,1,119.1,0,0,0,1,0,7,6,7,6,7.6,"Graduate"
1,2,9070,1,NA,128,1,NA,1,1,0,1,0,6,4,6,0,9.4,"Dropout"
1,1,NA,1,1,133.1,1,NA,NA,0,1,1,0,5,0,5,NA,12.7,"Dropout"
1,1,9500,1,19,133.1,1,110,1,0,0,1,0,7,0,7,0,7.6,"Dropout"
NA,1,9500,1,1,145,1,131.4,0,0,0,0,0,7,7,8,7,13.9,"Dropout"
NA,2,9500,NA,1,141,24,126.8,1,0,NA,0,1,8,8,8,8,9.4,"Graduate"
1,4,9500,NA,6,118.9,1,118.9,1,0,0,0,1,7,6,7,6,7.6,"Graduate"
2,1,9991,0,1,160,NA,160,0,NA,0,0,NA,5,NA,5,5,15.5,"Graduate"
1,5,9773,1,1,111,1,115.9,1,0,0,0,0,6,6,6,NA,13.9,"Graduate"
1,NA,9254,1,1,111,1,109.3,1,0,0,0,1,6,NA,NA,NA,11.1,"Graduate"
1,1,9670,1,1,123,1,113.9,1,0,1,NA,0,NA,4,NA,4,10.8,"Dropout"
1,1,NA,NA,1,133,1,121.8,NA,0,0,0,1,6,5,6,4,12.4,"Graduate"
1,1,9500,1,3,140,1,140,0,NA,NA,0,0,8,7,8,7,10.8,"Graduate"
1,1,9238,1,1,122,1,114.7,0,0,1,0,1,6,NA,6,6,11.1,"Graduate"
1,1,9254,1,1,128,1,120,1,0,NA,0,1,6,6,6,5,12.4,"Enrolled"
1,1,9238,1,1,108,1,107.3,0,1,0,0,1,NA,4,6,4,12.4,"Enrolled"
1,1,9085,1,1,139,1,136.2,0,0,0,0,0,5,NA,5,NA,7.6,"Graduate"
NA,2,9556,1,1,NA,1,119.5,1,0,0,0,NA,7,7,8,8,15.5,"Graduate"
1,1,9853,1,NA,133.1,1,106,1,NA,1,0,0,7,NA,7,6,8.9,"Enrolled"
1,4,9670,1,1,130,1,124.1,1,0,0,NA,0,6,6,6,6,8.9,"Enrolled"
1,3,9147,1,1,143,1,133.2,1,NA,0,0,1,5,4,5,4,NA,"Graduate"
4,1,9085,1,1,110,NA,110,0,0,NA,0,0,5,1,5,2,9.4,"Dropout"
1,6,9500,1,1,120,41,114.8,1,0,0,0,0,7,4,7,5,11.1,"Enrolled"
1,1,9500,NA,1,140,1,130,1,0,0,1,1,NA,6,7,6,7.6,"Graduate"
1,5,9070,1,NA,125,1,122.6,1,0,0,NA,0,6,1,6,0,9.4,"Enrolled"
1,1,9500,1,1,134,1,133.5,1,0,0,1,1,7,7,8,8,15.5,"Graduate"
2,NA,9254,1,NA,130,1,120,1,0,0,0,0,6,5,6,5,9.4,"Graduate"
2,1,9147,1,3,120,1,120,0,0,0,0,NA,8,5,NA,5,10.8,"Enrolled"
1,3,9500,1,1,NA,1,NA,1,0,0,0,1,7,6,7,6,7.6,"Graduate"
1,3,9254,NA,1,NA,NA,123.5,1,0,0,0,1,6,NA,6,3,7.6,"Enrolled"
2,1,9147,1,1,140,1,131.8,0,0,0,NA,NA,5,NA,5,4,10.8,"Enrolled"
NA,1,9147,1,1,140,1,130,1,0,NA,0,0,5,3,NA,3,9.4,"Dropout"
1,6,9500,1,1,142,1,128,1,0,0,0,0,7,0,8,0,11.1,"Dropout"
4,1,9254,1,1,120,1,95,0,0,0,NA,1,6,6,6,3,10.8,"Graduate"
NA,2,9500,1,NA,124,1,116,1,0,0,0,1,8,7,8,7,NA,"Graduate"
1,NA,9238,1,1,157,NA,136.7,1,0,0,NA,0,6,4,6,NA,9.4,"Enrolled"
2,1,9238,1,1,126.6,1,107.5,0,0,1,0,1,6,6,6,6,11.1,"Graduate"
NA,1,9119,1,1,110,1,108.4,1,0,0,0,0,5,0,5,0,10.8,"Dropout"
1,1,NA,1,NA,144,1,130.7,1,0,0,0,0,6,6,6,5,7.6,"Enrolled"
2,NA,8014,0,39,160,NA,155.9,NA,NA,0,0,NA,6,6,6,6,13.9,"Graduate"
1,4,9254,1,1,105,1,106.1,1,0,0,0,0,6,5,6,5,13.9,"Graduate"
1,2,9670,NA,NA,130,1,NA,1,0,1,NA,0,5,4,5,4,7.6,"Graduate"
2,NA,9991,0,3,140,1,140,0,0,1,0,0,10,5,9,8,16.2,"Dropout"
1,1,9147,1,1,138,1,145,1,0,0,0,0,5,5,5,NA,7.6,"Graduate"
NA,1,8014,0,1,120,1,113,0,0,0,0,1,6,4,6,6,10.8,"Graduate"
1,1,9853,1,1,135,1,137.1,1,0,0,0,0,6,6,6,6,7.6,"Graduate"
1,1,9670,1,1,NA,1,NA,1,NA,0,0,0,5,3,NA,3,7.6,"Enrolled"
1,1,9500,1,1,NA,1,120.5,1,0,0,0,0,8,NA,8,7,10.8,"Graduate"
1,5,9238,NA,1,126,1,125.7,1,0,0,0,1,6,6,6,3,9.4,"Graduate"
1,4,9500,1,1,132,1,125.5,0,0,0,0,1,7,6,8,8,15.5,"Graduate"
1,1,9238,NA,1,128,1,124.5,NA,0,0,0,1,6,4,6,6,12.4,"Graduate"
4,1,8014,0,1,160,1,126,NA,0,NA,0,NA,9,8,7,7,13.9,"Graduate"
1,1,171,1,1,125,1,136.2,1,0,NA,1,0,12,11,11,9,8.9,"Enrolled"
1,1,9147,1,1,127,25,124.2,1,0,0,1,NA,NA,1,5,0,15.5,"Enrolled"
1,5,9500,1,1,147,NA,138.5,1,0,0,0,0,8,8,8,8,9.4,"Graduate"
1,2,9773,1,1,130,1,122.3,1,0,1,0,NA,6,6,6,5,13.9,"Dropout"
1,6,171,1,1,134,NA,126,1,0,0,0,1,0,0,0,0,9.4,"Graduate"
1,1,9003,1,1,140,1,NA,1,0,0,0,0,6,5,6,4,12.4,"Enrolled"
1,1,9773,1,1,151,2,146.5,0,0,0,NA,1,NA,NA,6,6,12.7,"Graduate"
1,1,9130,1,1,132,1,121.9,1,0,0,0,0,6,6,6,NA,13.9,"Graduate"
1,1,NA,NA,NA,NA,1,130,0,0,0,0,0,10,8,10,10,11.1,"Graduate"
1,1,9147,NA,1,126,1,115.2,0,NA,1,0,0,5,1,5,2,12.4,"Enrolled"
1,3,9670,1,1,119,1,115.2,1,NA,0,0,1,6,0,6,NA,12.7,"Dropout"
1,NA,9254,1,1,123,1,125.1,0,0,0,0,0,6,4,6,4,16.2,"Enrolled"
1,NA,9130,1,1,106,NA,108,1,0,1,0,0,5,2,5,4,NA,"Dropout"
1,3,NA,1,1,121,1,125.9,1,0,0,0,0,6,4,6,2,9.4,"Enrolled"
1,2,9500,1,1,138,1,128,1,0,0,0,0,7,7,8,8,11.1,"Graduate"
1,5,9500,1,1,118,1,113.5,1,0,0,0,0,7,7,8,8,12.4,"Graduate"
2,1,9147,1,1,120,1,124.6,0,0,0,0,0,5,3,5,4,10.8,"Enrolled"
1,NA,9853,1,19,133.1,1,116,1,0,0,0,0,7,0,6,0,11.1,"Dropout"
1,3,NA,1,1,141,1,124.9,1,0,NA,0,0,6,6,6,4,12.7,"Graduate"
5,1,9147,1,1,180,1,140.5,0,0,1,0,0,5,0,5,0,13.9,"Dropout"
5,1,NA,NA,NA,180,1,179.6,0,0,1,0,0,6,NA,6,0,8.9,"Dropout"
1,1,9773,1,1,115,1,116.1,1,0,0,0,1,6,6,6,NA,NA,"Graduate"
NA,NA,171,1,NA,142,NA,NA,1,0,0,0,1,0,0,0,0,15.5,"Graduate"
1,4,9556,1,1,135,1,129,1,0,NA,0,0,7,0,7,0,12.7,"Dropout"
2,1,9670,1,1,150,1,135.6,NA,0,0,0,1,6,5,NA,5,12.4,"Graduate"
1,1,9147,1,1,153,1,147.8,NA,0,0,0,1,5,5,NA,5,16.2,"Graduate"
1,NA,9085,NA,1,153,1,138,1,0,0,0,1,6,6,NA,3,8.9,"Dropout"
1,1,9147,1,3,150,NA,150,0,0,0,0,0,NA,0,5,0,NA,"Dropout"
NA,6,NA,1,NA,144,1,130.8,1,0,0,0,1,8,NA,8,7,12.7,"Graduate"
1,NA,9085,1,1,130,1,122.6,0,NA,0,0,0,5,5,5,5,7.6,"Graduate"
1,NA,9773,1,1,125,NA,119.1,1,0,0,0,0,6,2,6,1,9.4,"Dropout"
1,1,9500,1,19,133.1,1,111.8,1,0,NA,0,0,7,0,8,0,11.1,"Dropout"
NA,3,9147,1,1,133,1,125,1,0,0,0,0,5,5,5,5,9.4,"Graduate"
NA,1,NA,1,1,140,1,129.9,0,0,0,NA,0,5,4,5,NA,9.4,"Graduate"
NA,NA,9500,1,NA,133,1,131.1,1,0,0,0,0,7,7,NA,8,13.9,"Graduate"
NA,NA,9085,1,NA,154,1,141.4,0,NA,0,NA,NA,6,6,6,6,11.1,"Graduate"
NA,1,9085,1,1,133.1,1,120,0,NA,0,0,0,6,0,6,0,NA,"Dropout"
1,1,9500,1,1,168,1,133.4,1,0,0,0,NA,26,26,17,17,15.5,"Graduate"
1,3,9500,1,1,132,1,127.3,1,0,0,0,0,7,6,7,NA,7.6,"Graduate"
1,1,171,1,1,133.1,1,131.8,1,NA,1,0,0,12,12,11,10,8.9,"Graduate"
NA,1,9238,1,1,NA,1,114.8,1,0,1,0,NA,6,NA,6,2,16.2,"Dropout"
NA,3,9500,1,1,150,1,132.8,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
1,1,9003,1,39,140,1,140,0,0,0,0,0,6,3,6,4,15.5,"Dropout"
1,1,9500,1,1,103,1,108.3,0,0,NA,0,1,7,0,7,0,11.1,"Enrolled"
NA,1,9085,NA,39,150,NA,150,1,NA,0,0,NA,6,6,6,3,NA,"Graduate"
1,1,NA,0,39,160,1,160,0,0,0,0,NA,5,NA,5,5,12.7,"Graduate"
1,NA,9070,1,1,131,1,131.7,NA,0,0,0,NA,NA,6,6,5,12.7,"Graduate"
1,1,9500,1,1,114,1,NA,NA,0,0,0,0,7,6,8,NA,16.2,"Graduate"
1,1,9991,NA,1,120,1,111.1,0,NA,0,0,0,5,4,5,5,7.6,"Graduate"
1,3,9500,NA,NA,140,1,127.5,1,0,1,0,1,7,7,8,8,15.5,"Graduate"
1,1,9085,1,NA,130,1,120.2,1,0,0,NA,0,5,4,5,5,NA,"Graduate"
1,4,9500,1,1,121,1,118.9,1,NA,0,0,0,7,7,8,8,16.2,"Graduate"
1,4,9500,1,1,130,1,119.9,1,0,0,0,0,7,7,8,NA,12.4,"Graduate"
1,2,9500,1,1,141,1,127.3,1,0,0,0,1,7,6,7,6,7.6,"Graduate"
1,1,9853,1,1,131,NA,127.9,1,0,0,0,1,NA,NA,7,7,13.9,"Graduate"
4,1,9773,1,38,133.1,NA,133,0,0,0,0,0,6,5,6,5,16.2,"Enrolled"
1,6,9238,NA,1,117,1,114.6,0,NA,NA,0,1,6,NA,6,6,13.9,"Graduate"
NA,2,9085,1,1,151,1,144.5,1,0,0,0,0,6,6,6,6,8.9,"Graduate"
1,1,9500,1,1,131,1,125.4,1,0,0,0,0,7,5,8,7,15.5,"Graduate"
1,1,9238,1,NA,145,1,145,0,NA,0,0,1,6,6,6,6,12.4,"Graduate"
1,1,9003,1,1,135,1,138.1,0,0,1,0,0,6,0,6,0,8.9,"Dropout"
1,1,9070,1,1,119,1,124.6,1,0,0,0,0,6,6,6,6,7.6,"Graduate"
1,2,9773,1,1,NA,1,NA,1,0,0,0,0,6,4,6,5,9.4,"Graduate"
1,2,9500,1,1,155,1,140.5,1,0,0,0,0,7,NA,7,6,7.6,"Graduate"
1,NA,9085,1,1,123,1,124.1,1,0,0,0,1,5,5,5,3,9.4,"Graduate"
1,1,NA,1,NA,130,1,118.4,0,0,1,NA,0,16,13,13,11,NA,"Graduate"
NA,1,9853,1,NA,133.1,41,128.2,0,0,0,0,0,NA,16,NA,NA,8.9,"Graduate"
1,NA,9853,1,1,114,1,NA,1,NA,0,0,0,7,4,7,2,16.2,"Dropout"
1,1,9238,1,1,137,1,131.1,1,NA,0,0,1,6,6,6,6,8.9,"Graduate"
1,3,9773,1,1,161,NA,137.9,0,0,1,NA,1,6,6,NA,5,10.8,"Graduate"
1,1,171,1,1,133.1,1,128.2,1,0,0,0,0,12,12,11,9,11.1,"Graduate"
2,1,9991,0,NA,133.1,1,126.5,0,0,0,0,0,5,2,5,0,7.6,"Dropout"
1,1,9853,1,1,128,1,120,1,0,0,0,0,6,3,6,2,12.7,"Dropout"
4,2,9556,1,19,133.1,1,123,0,0,0,0,1,7,7,8,8,10.8,"Graduate"
4,1,9500,1,40,130,1,130,0,0,0,0,0,7,5,7,3,12.4,"Dropout"
1,6,9500,1,1,147,1,141.1,1,0,0,0,NA,7,6,NA,8,NA,"Dropout"
2,1,9119,NA,1,140,1,140,0,0,0,1,0,5,0,5,0,15.5,"Dropout"
1,1,9119,1,1,140,1,NA,1,0,0,1,0,5,0,5,0,10.8,"Dropout"
2,2,9254,1,19,133.1,1,123.5,0,0,0,1,0,6,6,6,6,12.4,"Graduate"
1,1,9500,1,1,141,1,136.3,1,NA,0,1,1,7,6,NA,6,7.6,"Graduate"
1,2,9070,NA,1,128,1,123.5,1,0,0,1,1,6,6,6,6,8.9,"Graduate"
2,1,NA,1,1,150,1,112,0,0,0,1,0,NA,0,6,0,10.8,"Dropout"
1,1,9003,1,39,160,1,160,0,0,0,1,1,6,6,6,6,16.2,"Graduate"
1,1,9003,1,1,133.1,NA,NA,0,0,0,1,0,6,3,6,0,16.2,"Dropout"
1,NA,9853,1,1,128,1,116.8,1,NA,0,1,0,6,4,6,0,10.8,"Dropout"
1,5,9254,1,1,114,1,109.5,0,0,0,1,0,5,NA,5,0,10.8,"Dropout"
1,1,9556,1,19,133.1,1,100,NA,0,0,1,0,7,0,7,0,15.5,"Dropout"
1,1,NA,1,1,126,NA,117.3,1,0,0,0,0,5,3,5,NA,NA,"Enrolled"
2,2,9670,1,1,133.1,41,130,0,NA,0,0,0,6,0,NA,0,9.4,"Dropout"
1,1,9500,1,1,129,NA,137.8,1,NA,0,0,1,7,7,8,8,11.1,"Graduate"
1,1,9500,1,1,140,1,136.5,1,0,0,0,1,7,7,8,8,12.4,"Graduate"
4,1,9991,0,1,NA,1,138.7,0,0,0,0,0,5,3,5,NA,10.8,"Dropout"
NA,1,9254,1,NA,134,1,124.9,1,0,0,0,0,6,3,6,NA,7.6,"Dropout"
4,1,NA,0,1,133.1,1,140,NA,0,0,0,1,6,0,5,0,8.9,"Dropout"
1,2,9254,NA,NA,132,1,122.6,1,0,0,0,NA,6,NA,6,6,13.9,"Graduate"
1,2,9500,1,NA,131,1,129.5,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
NA,1,9670,1,1,133.1,1,155,0,0,0,0,0,5,3,5,0,9.4,"Dropout"
NA,1,8014,0,1,133.1,1,100,0,0,NA,0,0,NA,7,7,7,16.2,"Graduate"
1,1,9147,1,1,160,1,137.6,1,0,NA,0,1,5,5,5,5,10.8,"Graduate"
1,1,9500,1,3,120,1,120,1,0,0,0,0,8,6,8,6,12.7,"Dropout"
1,1,9556,1,1,114,26,114,0,NA,0,0,0,7,0,7,2,8.9,"Enrolled"
4,1,9991,0,1,140,1,139,0,0,0,0,1,5,5,5,5,9.4,"Enrolled"
1,1,9003,1,1,100,1,110,0,0,0,0,0,12,12,12,9,15.5,"Graduate"
1,6,9500,1,1,NA,1,NA,1,0,0,0,0,8,6,8,6,12.7,"Dropout"
1,1,9070,1,1,136,1,NA,0,0,NA,0,0,6,NA,6,6,10.8,"Graduate"
4,1,9500,1,3,130,1,130,0,NA,0,0,0,7,3,7,0,16.2,"Dropout"
1,1,9130,NA,1,145,1,129.3,1,0,0,0,0,5,5,5,5,10.8,"Graduate"
1,1,171,1,1,133.1,1,128.2,1,NA,0,1,1,12,12,11,10,8.9,"Enrolled"
NA,6,9500,1,1,146,1,130.3,1,NA,0,1,0,8,8,8,8,9.4,"Graduate"
1,1,171,1,1,159,1,162.5,1,0,0,1,0,0,0,0,0,16.2,"Dropout"
2,1,8014,0,19,133.1,1,130,0,0,0,1,0,6,0,6,0,9.4,"Dropout"
2,1,9130,1,2,110,1,NA,NA,NA,0,1,0,6,NA,6,0,NA,"Dropout"
1,1,9670,1,1,120,NA,142.3,1,0,0,0,1,6,6,6,5,10.8,"Graduate"
NA,1,9238,1,1,130,1,122,1,0,0,0,1,6,1,6,5,NA,"Enrolled"
1,3,NA,1,1,158,1,153.6,1,0,NA,NA,NA,6,6,6,6,8.9,"Graduate"
1,1,NA,NA,NA,122,1,112.9,0,0,0,0,0,7,7,7,7,16.2,"Graduate"
1,1,NA,1,NA,140,1,124.1,0,0,0,0,0,5,5,NA,5,9.4,"Graduate"
1,1,9238,1,1,136,NA,129.7,0,0,0,0,0,6,6,6,6,NA,"Graduate"
1,1,9773,1,1,111,1,110,1,0,NA,0,0,6,5,6,6,11.1,"Graduate"
1,2,9500,1,1,145,1,136.3,1,NA,0,NA,0,8,7,8,7,12.7,"Enrolled"
1,1,NA,NA,1,133.1,1,146,0,0,1,0,1,6,6,6,6,8.9,"Graduate"
1,1,9500,1,1,140,1,129.9,0,0,0,0,0,7,0,8,0,16.2,"Dropout"
1,1,9254,NA,1,NA,NA,140.9,1,0,0,0,1,6,6,6,4,12.7,"Graduate"
2,1,9500,1,1,156,1,135.5,0,0,0,0,0,NA,7,8,7,12.7,"Graduate"
1,1,NA,1,1,NA,1,122,1,0,0,0,NA,8,7,8,7,10.8,"Graduate"
1,1,9556,1,42,140,1,140,0,0,0,0,1,7,6,8,7,8.9,"Graduate"
1,1,9130,1,1,164,1,163,0,0,0,0,0,6,0,6,0,7.6,"Dropout"
1,4,9254,1,NA,113,1,107.4,1,0,0,0,1,NA,6,6,6,12.4,"Graduate"
1,1,9254,1,1,122,1,114.3,1,0,0,0,NA,6,4,6,3,7.6,"Dropout"
1,1,9070,1,1,150,1,140.8,NA,0,0,0,0,6,5,6,6,10.8,"Enrolled"
1,2,9773,1,1,135,1,126.3,1,1,NA,0,1,6,6,6,6,8.9,"Graduate"
1,1,9085,1,1,133.1,1,110,0,0,0,0,0,6,4,NA,4,NA,"Dropout"
1,2,9085,1,1,122,1,126.2,0,0,0,0,0,6,6,6,3,12.4,"Graduate"
1,1,9003,1,39,140,1,140,0,0,0,0,0,NA,6,6,NA,15.5,"Enrolled"
1,1,9085,1,1,138,1,123,1,0,0,0,0,6,6,6,NA,15.5,"Graduate"
NA,3,9773,1,1,NA,1,157,NA,0,0,0,0,NA,0,6,0,13.9,"Dropout"
1,1,9130,1,1,157,1,149.7,1,0,0,0,0,6,6,6,6,8.9,"Graduate"
1,1,9130,1,1,NA,1,140,1,0,0,0,0,5,4,5,5,NA,"Graduate"
1,1,9085,1,42,170,1,170,0,NA,0,0,0,11,11,9,9,8.9,"Graduate"
1,1,9991,0,1,150,1,NA,0,0,0,0,1,5,5,NA,NA,16.2,"Graduate"
1,1,171,NA,1,146,1,NA,1,NA,1,0,NA,17,12,17,11,NA,"Enrolled"
NA,1,8014,0,NA,120,1,118.3,NA,0,0,0,0,6,6,6,NA,12.7,"Enrolled"
1,1,9556,1,NA,118,1,116.3,1,0,0,0,1,7,7,8,8,12.7,"Graduate"
2,1,8014,0,3,120,1,120,0,0,0,NA,0,6,0,6,0,10.8,"Dropout"
1,NA,9670,1,NA,154,1,154.7,0,0,0,0,1,5,5,5,5,9.4,"Graduate"
1,2,9238,1,NA,139,1,132.7,1,0,0,0,0,6,6,6,6,9.4,"Graduate"
1,1,9500,1,1,136,1,130.8,0,0,0,0,0,7,7,8,8,16.2,"Graduate"
1,2,NA,1,1,130,1,122.7,1,0,0,0,0,6,4,6,4,7.6,"Dropout"
2,1,9238,1,19,133.1,1,130,0,0,NA,0,0,NA,6,6,6,9.4,"Enrolled"
1,1,9238,1,1,133,1,123.6,0,0,NA,0,1,6,6,NA,6,NA,"Graduate"
1,1,9500,1,1,143,1,116.5,1,0,NA,0,1,7,7,8,8,NA,"Graduate"
1,3,9085,1,NA,117,1,111.1,0,0,0,0,0,6,0,6,0,15.5,"Dropout"
1,NA,9500,1,1,145,1,136.3,1,0,0,0,1,8,7,8,7,NA,"Graduate"
1,5,9070,1,1,134,1,129.8,1,NA,NA,0,0,6,2,6,0,9.4,"Dropout"
2,1,9991,0,1,NA,1,134.7,0,0,0,0,0,5,5,5,NA,10.8,"Graduate"
1,2,9670,NA,1,143,1,131.8,1,0,0,0,1,6,6,6,5,12.4,"Enrolled"
1,1,171,1,1,NA,1,126.8,1,0,0,0,1,0,0,0,0,12.7,"Dropout"
1,1,9085,1,1,131,1,130.7,0,NA,1,0,0,5,2,5,4,10.8,"Enrolled"
1,3,9254,1,1,115,1,NA,1,0,0,0,0,6,4,6,4,10.8,"Enrolled"
1,NA,9991,0,3,130,1,133.9,0,0,0,0,0,NA,5,5,5,16.2,"Graduate"
2,1,9147,NA,1,130,1,109.9,0,0,0,0,0,4,NA,5,0,12.7,"Dropout"
1,1,9130,1,39,160,NA,160,1,0,NA,0,0,6,6,6,3,12.4,"Dropout"
NA,NA,NA,0,19,NA,1,106.5,0,0,NA,0,1,6,6,6,NA,12.7,"Graduate"
1,1,9500,1,1,130,1,120,1,0,0,0,1,NA,7,8,7,9.4,"Enrolled"
2,NA,NA,0,1,140,1,107.8,0,0,NA,NA,0,10,8,10,9,7.6,"Enrolled"
2,1,8014,0,14,133.1,1,NA,0,0,NA,0,0,7,3,7,1,9.4,"Dropout"
2,1,8014,0,1,150,1,112.5,0,0,0,0,0,6,5,6,6,7.6,"Graduate"
1,1,9991,0,1,140,1,135.5,0,NA,1,0,0,5,2,5,3,16.2,"Dropout"
1,1,9500,1,1,145,1,145,NA,0,0,NA,0,7,6,8,0,12.4,"Dropout"
1,1,9773,1,NA,126,1,119,0,NA,0,0,1,6,6,6,6,15.5,"Graduate"
2,1,NA,1,3,130,1,130,0,0,0,0,NA,6,4,6,NA,16.2,"Graduate"
1,4,9500,1,1,135,1,126.3,1,0,0,0,1,7,6,NA,6,7.6,"Graduate"
4,1,NA,0,NA,133.1,1,113.5,0,NA,0,0,1,NA,6,6,6,11.1,"Graduate"
1,1,9991,0,3,120,1,120,0,0,0,0,0,14,12,12,11,12.7,"Graduate"
1,2,9556,NA,1,NA,NA,111.3,1,0,0,0,0,7,0,8,0,16.2,"Dropout"
1,1,9238,1,1,147,1,130.2,0,0,0,0,0,1,0,6,0,NA,"Dropout"
1,1,9556,1,1,149,1,140.2,1,1,0,0,0,7,7,8,8,12.7,"Enrolled"
1,5,9070,1,1,124,1,113.9,1,NA,0,0,0,6,6,NA,6,7.6,"Graduate"
1,1,9085,1,1,133.1,1,99,1,0,0,0,1,6,6,6,6,8.9,"Graduate"
1,2,NA,1,1,125,1,124,1,0,0,NA,0,5,5,5,4,10.8,"Enrolled"
1,1,9238,1,1,NA,NA,138.9,0,0,0,0,0,6,6,6,6,13.9,"Graduate"
NA,1,9147,1,1,131,1,130,1,0,NA,1,0,NA,5,5,5,10.8,"Graduate"
1,4,9773,1,1,118,1,120.8,1,0,0,0,NA,6,4,6,5,12.4,"Graduate"
NA,6,9500,1,1,129,1,127.8,1,0,0,0,0,8,6,8,6,9.4,"Dropout"
1,NA,9500,1,1,136,1,126,1,0,NA,0,0,NA,7,8,7,10.8,"Graduate"
1,2,9238,1,1,134,1,126,0,0,0,NA,0,6,4,6,5,10.8,"Graduate"
1,1,9500,1,1,153,1,138.5,1,0,0,0,1,8,7,8,7,10.8,"Graduate"
1,3,9500,1,1,119,NA,119.4,1,0,0,0,0,7,7,NA,8,NA,"Graduate"
4,1,9500,1,1,140,1,101.5,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
4,2,9556,1,NA,133.1,1,101.5,1,0,0,0,0,7,0,7,0,10.8,"Dropout"
1,2,9773,NA,1,130,1,126.2,1,0,0,NA,0,6,NA,6,6,12.4,"Graduate"
1,NA,9070,1,1,128,1,129.8,NA,NA,0,0,0,6,6,6,3,9.4,"Enrolled"
1,1,9085,1,1,145,1,138.4,1,0,0,0,0,6,6,6,6,NA,"Enrolled"
1,1,9500,NA,1,146,1,129.3,0,0,0,0,0,8,7,8,7,12.7,"Graduate"
1,1,9085,1,1,119,1,113.1,1,0,0,0,0,5,NA,5,5,10.8,"Graduate"
1,1,9853,1,1,160,1,144.3,1,0,0,0,0,6,4,6,5,9.4,"Graduate"
1,5,9500,1,1,144,NA,141,1,0,0,0,1,8,7,8,7,12.7,"Graduate"
1,1,9085,1,40,130,1,130,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
1,3,9238,1,1,122,1,117.5,NA,0,0,0,0,6,5,6,6,8.9,"Graduate"
1,3,9500,1,1,153,6,131.8,1,0,0,0,0,7,6,7,6,7.6,"Graduate"
1,1,9085,1,1,147,1,133.7,1,0,0,0,1,5,2,5,5,10.8,"Enrolled"
1,1,9500,1,1,121,1,115.4,1,0,0,0,1,8,7,8,7,12.7,"Enrolled"
1,3,9085,1,1,NA,NA,129.1,NA,0,0,NA,0,5,NA,5,4,7.6,"Enrolled"
1,1,8014,0,1,133,1,135.5,0,0,0,0,0,6,6,6,6,10.8,"Graduate"
1,5,9085,1,1,118,1,112.4,1,0,0,0,0,12,6,10,6,15.5,"Graduate"
1,1,9500,1,1,137,1,130.8,1,0,0,0,1,7,6,NA,6,7.6,"Graduate"
1,5,9500,1,1,143,NA,NA,1,0,0,NA,1,NA,7,8,8,15.5,"Graduate"
1,1,9500,1,1,NA,1,140.8,0,0,0,0,0,NA,7,8,7,10.8,"Graduate"
1,1,9085,1,39,140,1,140,1,0,0,0,0,NA,8,12,8,12.4,"Enrolled"
1,1,9254,1,NA,118,1,114.2,0,0,NA,0,0,6,5,NA,5,16.2,"Enrolled"
1,1,9238,1,1,142,1,127.3,0,0,0,0,1,6,4,6,6,9.4,"Graduate"
1,1,8014,0,1,115,1,115,1,0,NA,0,0,NA,5,6,5,9.4,"Graduate"
